Alg.TabularUnitaryUnguardedDivisionPowerAllegory.eps_thick_all	0
Alg.TabularUnitaryUnguardedDivisionPowerAllegory.powerObj	0
Alg.cup	0
Alg.cup_is_map	0
Alg.A_union	0
Alg.cap	0
Alg.cap_is_map	0
Alg.A_inter	0
Alg.cpMap	0
Alg.cpMap_is_map	0
Alg.RelSet.ListRel.dList	9
Alg.RelSet.ListRel.inlistP	9
Alg.RelSet.ListRel.inlist	9
Alg.RelSet.ListRel.Perm	9
Alg.RelSet.ListRel.Perm.refl	9
Alg.RelSet.ListRel.Perm.symm	9
Alg.RelSet.ListRel.perm	9
Alg.RelSet.ListRel.perm_reflexive	9
Alg.RelSet.ListRel.perm_symmetric	9
Alg.RelSet.ListRel.perm_transitive	9
Alg.RelSet.ListRel.prefixP	9
Alg.RelSet.ListRel.prefixR	9
Alg.RelSet.ListRel.prefixP.refl	9
Alg.RelSet.ListRel.prefixP.trans	9
Alg.RelSet.ListRel.prefix_reflexive	9
Alg.RelSet.ListRel.prefix_transitive	9
Alg.RelSet.ListRel.subseqP	9
Alg.RelSet.ListRel.subseq	9
Alg.RelSet.ListRel.subseqP.refl	9
Alg.RelSet.ListRel.subseqP.weaken	9
Alg.RelSet.ListRel.subseqP.of_cons	9
Alg.RelSet.ListRel.subseq_reflexive	9
Alg.RelSet.ListRel.orderedP	9
Alg.RelSet.ListRel.ordered	9
Alg.RelSet.ListRel.ordered_coreflexive	9
Alg.RelSet.ListRel.cappend	9
Alg.RelSet.ListRel.cconcat	9
Alg.RelSet.ListRel.isNonempty	9
Alg.RelSet.ListRel.allNonempty	9
Alg.RelSet.ListRel.partition	9
Alg.LaxNatural	0
Alg.eps_lax_natural	0
Alg.laxNatural_iff_strict_on_maps	0
Alg.RelSet.Digits.Digit	9
Alg.RelSet.Digits.DigitPos	9
Alg.RelSet.Digits.Decimal	9
Alg.RelSet.Digits.dDigit	9
Alg.RelSet.Digits.dDigitPos	9
Alg.RelSet.Digits.dDec	9
Alg.RelSet.Digits.entire_total	0
Alg.RelSet.Digits.simple_uniq	9
Alg.RelSet.Digits.Fobj	9
Alg.RelSet.Digits.Fmap	9
Alg.RelSet.Digits.Fmap_ll	9
Alg.RelSet.Digits.Fmap_rr	9
Alg.RelSet.Digits.Fmap_lr	9
Alg.RelSet.Digits.Fmap_rl	9
Alg.RelSet.Digits.F	9
Alg.RelSet.Digits.con	9
Alg.RelSet.Digits.cataFold	9
Alg.RelSet.Digits.cataFold_wrap	9
Alg.RelSet.Digits.cataFold_snoc	9
Alg.RelSet.Digits.cataFold_total	9
Alg.RelSet.Digits.cataFold_functional	9
Alg.RelSet.Digits.cataFold_map	9
Alg.RelSet.Digits.decInitial	9
Alg.RelSet.Digits.cataR	9
Alg.RelSet.Digits.algWrap	9
Alg.RelSet.Digits.algSnoc	9
Alg.RelSet.Digits.wrapR	9
Alg.RelSet.Digits.snocR	9
Alg.RelSet.Digits.rprodMap	9
Alg.RelSet.Digits.cata_converse_eq	9
Alg.RelSet.Digits.dNat	9
Alg.RelSet.Digits.con_eo	9
Alg.RelSet.Digits.algEO	9
Alg.RelSet.Digits.val	9
Alg.RelSet.Digits.val_converse_eq	9
Alg.RelSet	9
Alg.RelSet.carrier	9
Alg.RelSet.instCat	9
Alg.RelSet.comp_apply	9
Alg.RelSet.id_apply	9
Alg.RelSet.hom_ext	9
Alg.RelSet.instAllegory	9
Alg.RelSet.le_iff	9
Alg.RelSet.graph	9
Alg.RelSet.graph_simple	9
Alg.RelSet.graph_entire	9
Alg.RelSet.graph_map	9
Alg.RelSet.instDistributiveAllegory	9
Alg.RelSet.instDivisionAllegory	9
Alg.RelSet.instLocallyCompleteDistributiveAllegory	9
Alg.RelSet.pow	9
Alg.RelSet.epsRel	9
Alg.RelSet.classifier	9
Alg.RelSet.classifier_comp_eps	9
Alg.RelSet.instPowerAllegory	9
Alg.RelSet.instUnguardedPowerAllegory	9
Alg.RelSet.instUnguardedPowerLCDA	0
Alg.RelSet.instTabularAllegory	0
Alg.RelSet.instUnitaryAllegory	0
Alg.RelSet.instTabularUnitaryDivisionAllegory	0
Alg.Monotonic	0
Alg.mu	0
Alg.nu	0
Alg.mu_le_of_prefixed	0
Alg.mu_prefixed	0
Alg.mu_postfixed	0
Alg.mu_fixed	0
Alg.mu_le_of_fixed	0
Alg.le_nu_of_postfixed	0
Alg.nu_postfixed	0
Alg.nu_prefixed	0
Alg.nu_fixed	0
Alg.le_nu_of_fixed	0
Alg.mu_le_mu	0
Alg.mu_congr	0
Alg.UnguardedPowerLCDA	0
Alg.UnguardedPowerLCDA.toLocallyCompleteDistributiveAllegory	0
Alg.UnguardedPowerLCDA.toUnguardedPowerAllegory	0
Alg.UnguardedPowerLCDA.powerObj	0
Alg.UnguardedPowerLCDA.eps	0
Alg.UnguardedPowerLCDA.div_comp_le	0
Alg.UnguardedPowerLCDA.div	0
Alg.UnguardedPowerLCDA.eps_thick_all	0
Alg.UnguardedPowerLCDA.eps_thick	0
Alg.UnguardedPowerLCDA.le_div	0
Alg.UnguardedPowerLCDA.eps_straight	0
Alg.UnguardedPowerLCDA.toDivisionLCDA	0
Alg.InitialAlgebra.alphaInv	0
Alg.InitialAlgebra.alphaInv_alpha	0
Alg.InitialAlgebra.alpha_alphaInv	0
Alg.InitialAlgebra.alphaInv_eq_recip	0
Alg.InitialAlgebra.recip_alpha_alpha	0
Alg.InitialAlgebra.alpha_alpha_recip	0
Alg.cataBody_monotonic	0
Alg.eq_relCata_iff_fixed	0
Alg.relCata_eq_mu	0
Alg.relCata_eq_nu	0
Alg.relCata_le_of_prefixed	0
Alg.le_relCata_of_postfixed	0
Alg.relCata_le_comp	0
Alg.comp_le_relCata	0
Alg.relCata_le_relCata	0
Alg.relCata_mono	0
Alg.iterZ	0
Alg.Continuous	0
Alg.iterZ_ascending	0
Alg.kleene	0
Alg.mu_le_of_closed	0
Alg.MonotonicHom	0
Alg.mu_rolling	0
Alg.mu_diagonal	0
Alg.Difunctional	0
Alg.difunClosure	0
Alg.difunClosure_body_monotonic	0
Alg.le_difunClosure	0
Alg.difunClosure_difunctional	0
Alg.difunClosure_le	0
Alg.relCata_alpha	0
Alg.hyloBody_monotonic	0
Alg.hylo_le_of_prefixed	0
Alg.hylo_eq_mu	0
Alg.hylo_fixed	0
Alg.mu_simple	0
Alg.hylo_simple	0
Alg.hylo_body_coprod_decompose	0
Alg.hylo_eq_mu_coprod	0
Alg.RelSet.FastExp.Bit	9
Alg.RelSet.FastExp.dNat	9
Alg.RelSet.FastExp.dBin	9
Alg.RelSet.FastExp.I	9
Alg.RelSet.FastExp.con_conv	9
Alg.RelSet.FastExp.convAlg	9
Alg.RelSet.FastExp.con_exp	9
Alg.RelSet.FastExp.expAlg	9
Alg.RelSet.FastExp.con_mod	9
Alg.RelSet.FastExp.modAlg	9
Alg.RelSet.FastExp.exp	9
Alg.RelSet.FastExp.modFast	9
Alg.RelSet.FastExp.exp_eq_mu	9
Alg.RelSet.FastExp.mod_eq_mu	9
Alg.Inductive	0
Alg.zero_inductive	0
Alg.inductive_of_comp_le	0
Alg.inductive_of_le	0
Alg.inductive_inter	0
Alg.inductive_iff_unique_solution	0
Alg.transClosure	0
Alg.transClosure_monotonic	0
Alg.transClosure_fixed	0
Alg.le_transClosure	0
Alg.transClosure_trans	0
Alg.inductive_transClosure_iff	0
Alg.WellFoundedRel	0
Alg.wellFoundedRel_of_inductive	0
Alg.inductive_of_wellFoundedRel	0
Alg.wellFoundedRel_conjugate	0
Alg.inductive_conjugate	0
Alg.LaxMembership	0
Alg.LaxMembership.mem	0
Alg.LaxMembership.lax	0
Alg.LaxMembership.laxNatural	0
Alg.LargestLax	0
Alg.largestLax_unique	0
Alg.idMembership	0
Alg.compMembership	0
Alg.HyloUnique	0
Alg.HyloEntire	0
Alg.thm64_forward	0
Alg.thm64_backward	0
Alg.thm64	0
Alg.RelSet.Sort.dList	9
Alg.RelSet.Sort.coref_recip	9
Alg.RelSet.Sort.sortAlg	9
Alg.RelSet.Sort.sort	9
Alg.RelSet.Sort.sort_recursion	9
